timestamp,Basel Temperature Max,Basel Temperature Min,Basel Temperature Mean
20161231T0000,5.0105286,1.8005286,3.0784452
20170101T0000,5.6105285,1.6505287,3.466362
20170102T0000,4.5105286,-0.82947135,1.8430285
20170103T0000,2.9605286,-2.5494714,0.24011193
20170104T0000,3.2905285,0.16052866,1.8696955
20170105T0000,1.6105287,-4.4394712,-0.59405464
20170106T0000,-1.5894713,-5.3494716,-3.3553047
20170107T0000,0.7505287,-6.2794714,-2.5623877
20170108T0000,2.8605285,-1.3694713,0.42469528
20170109T0000,2.6005285,-1.7294713,0.107612014
20170110T0000,3.1905286,0.18052867,1.7509452
20170111T0000,6.4605284,-1.2994714,3.4721954
20170112T0000,9.690529,4.0305285,6.593861
20170113T0000,8.100529,0.36052868,2.0751116
20170114T0000,1.8905287,-1.4094714,0.24427868
20170115T0000,2.0805285,-1.6994714,-0.25072137
20170116T0000,1.9405286,-4.1194715,-1.3978047
20170117T0000,0.35052866,-4.709471,-2.2640548
20170118T0000,0.5105286,-3.4594715,-1.9807214
20170119T0000,1.3705287,-4.4694715,-1.9803046
20170120T0000,1.3905287,-3.9894714,-2.106971
20170121T0000,2.4305286,-3.8794715,-0.978638
20170122T0000,2.2005286,-2.3794715,-0.34363806
20170123T0000,1.0805286,-2.7894714,-1.3894714
20170124T0000,-0.009471342,-3.6694715,-2.226555
20170125T0000,0.18052867,-5.3594713,-2.9640543
20170126T0000,2.4205287,-3.8994715,-1.1128048
20170127T0000,7.6905284,-1.1294713,2.7559452
20170128T0000,9.060529,1.4505286,4.729696
20170129T0000,9.380529,2.4405286,5.230945
20170130T0000,9.340529,2.5805285,6.3980293
20170131T0000,10.150529,5.7605286,8.3613615
20170201T0000,12.900529,6.6505284,9.568862
20170202T0000,13.120529,2.4705286,8.487612
20170203T0000,12.270529,5.8705287,8.760528
20170204T0000,9.330529,1.6905286,5.376362
20170205T0000,6.290529,2.1605287,4.4051123
20170206T0000,7.3005285,3.1405284,4.850112
20170207T0000,7.5905285,0.9605287,4.275945
20170208T0000,7.2305284,2.5505285,4.8121953
20170209T0000,7.5505285,-0.7894713,2.5396955
20170210T0000,8.620529,0.48052865,3.6271951
20170211T0000,10.830529,1.7405287,5.818028
20170212T0000,11.170529,3.8705285,7.044695
20170213T0000,10.290529,0.50052863,4.4484453
20170214T0000,11.040529,-0.26947135,5.013862
20170215T0000,13.960529,4.4105287,8.497612
20170216T0000,14.3005295,4.6005287,9.790112
20170217T0000,9.830529,5.6005287,7.958445
20170218T0000,10.730529,3.1205285,6.743446
20170219T0000,10.670529,0.25052866,5.4021955
20170220T0000,11.420529,3.4405286,7.658863
20170221T0000,13.060529,8.650529,10.627612
20170222T0000,13.290529,8.210529,10.3821945
20170223T0000,17.72053,7.3605285,11.721778
20170224T0000,7.6705284,2.6805286,5.353445
20170225T0000,10.600529,0.12052866,4.7926126
20170226T0000,14.240529,3.0705285,8.365529
20170227T0000,15.830529,5.2705283,10.190112
20170228T0000,11.880529,2.9405286,7.8138623
20170301T0000,10.560529,2.6205285,6.681362
20170302T0000,11.200529,5.1305285,8.867196
20170303T0000,15.080529,1.0705286,7.8846955
20170304T0000,14.710529,2.3205285,8.136362
20170305T0000,10.820529,3.4405286,6.673445
20170306T0000,7.1505284,2.8505285,4.9276114
20170307T0000,7.7505283,1.9005287,5.238028
20170308T0000,10.610529,1.4105287,6.6417785
20170309T0000,11.400529,8.980529,10.108863
20170310T0000,11.890529,5.7305284,8.570112
20170311T0000,15.560529,1.6605287,9.092196
20170312T0000,16.340528,6.2105284,10.791363
20170313T0000,13.840529,2.8205285,8.110946
20170314T0000,15.320529,5.5305285,10.193863
20170315T0000,15.060529,6.0105286,10.389278
20170316T0000,17.80053,4.6005287,11.324696
20170317T0000,18.48053,7.3305287,12.30053
20170318T0000,11.340529,8.820529,9.99553
20170319T0000,15.460529,10.120529,12.680112
20170320T0000,16.020529,9.250529,11.940113
20170321T0000,13.370529,6.4105287,9.528862
20170322T0000,12.080529,4.8405285,8.4567795
20170323T0000,17.87053,5.6305285,11.66553
20170324T0000,17.62053,8.480529,12.443863
20170325T0000,18.20053,6.5605288,10.929278
20170326T0000,12.260529,5.8605285,8.888028
20170327T0000,17.55053,2.5305285,10.825528
20170328T0000,18.860529,9.600529,13.782197
20170329T0000,18.840528,9.400529,13.734695
20170330T0000,21.090528,7.9805284,14.863446
20170331T0000,21.62053,10.420529,16.066778
20170401T0000,15.570529,9.930529,12.753861
20170402T0000,15.990529,8.530529,12.126363
20170403T0000,16.38053,9.510529,12.788864
20170404T0000,15.510529,7.3105288,11.33678
20170405T0000,15.410529,6.6305285,10.753029
20170406T0000,12.020529,5.7605286,9.099279
20170407T0000,16.20053,3.7705286,10.005529
20170408T0000,19.14053,4.6305285,12.763028
20170409T0000,22.46053,9.260529,16.447195
20170410T0000,21.81053,10.380529,16.045948
20170411T0000,14.150529,7.4605284,10.6146965
20170412T0000,18.510529,5.9005284,12.013446
20170413T0000,15.270529,8.110529,12.013027
20170414T0000,15.230529,8.860529,11.835529
20170415T0000,14.590529,8.090529,11.629696
20170416T0000,11.870529,8.220529,9.965112
20170417T0000,12.620529,5.1405287,9.439279
20170418T0000,7.5305285,2.1505284,4.908028
20170419T0000,6.7505283,-0.37947133,3.2084453
20170420T0000,10.490529,-1.9794713,4.193862
20170421T0000,14.410529,0.7005287,8.204696
20170422T0000,15.150529,6.4905286,10.744278
20170423T0000,12.540529,5.4105287,8.513862
20170424T0000,18.73053,1.6205287,11.499698
20170425T0000,13.500529,2.1505284,9.417195
20170426T0000,9.220529,0.7605287,5.1676116
20170427T0000,9.190529,4.3205285,6.5542793
20170428T0000,10.870529,4.3505287,7.410528
20170429T0000,14.860529,2.3105285,8.801362
20170430T0000,18.830528,2.2905285,11.497196
20170501T0000,11.0505295,5.6405287,8.624279
20170502T0000,14.640529,2.9005284,9.405528
20170503T0000,14.580529,7.6805286,11.250527
20170504T0000,13.960529,8.370529,11.088447
20170505T0000,18.830528,8.650529,13.291363
20170506T0000,21.260529,8.570529,13.493446
20170507T0000,15.470529,10.860529,12.783446
20170508T0000,14.440529,8.500529,11.463028
20170509T0000,14.500529,6.5305285,10.338863
20170510T0000,20.260529,3.2805285,13.148446
20170511T0000,23.000528,11.470529,16.145945
20170512T0000,19.240528,12.510529,15.66803
20170513T0000,20.20053,11.640529,15.734281
20170514T0000,17.70053,12.320529,15.241364
20170515T0000,21.030529,11.110529,16.338028
20170516T0000,24.330528,11.640529,18.309694
20170517T0000,27.080528,13.810529,20.758863
20170518T0000,22.37053,16.29053,18.90928
20170519T0000,16.920528,8.080529,10.963448
20170520T0000,16.590528,4.9705286,11.908444
20170521T0000,20.990528,8.530529,14.917611
20170522T0000,23.840528,9.160529,17.552195
20170523T0000,24.330528,14.070529,19.820944
20170524T0000,22.45053,13.820529,18.087614
20170525T0000,22.610529,13.060529,17.856361
20170526T0000,25.500528,9.680529,18.41553
20170527T0000,28.080528,13.340529,21.600527
20170528T0000,30.020529,17.57053,24.59136
20170529T0000,29.81053,19.600529,25.020111
20170530T0000,27.56053,18.020529,22.396774
20170531T0000,24.840528,15.610529,20.464693
20170601T0000,23.04053,17.45053,20.596363
20170602T0000,25.680529,16.000528,20.973448
20170603T0000,25.500528,16.830528,20.87303
20170604T0000,20.760529,12.900529,16.823864
20170605T0000,18.97053,11.330529,15.229279
20170606T0000,18.830528,11.200529,15.010112
20170607T0000,17.29053,8.850529,13.252194
20170608T0000,25.340528,9.030529,17.623861
20170609T0000,22.80053,13.450529,18.82386
20170610T0000,24.990528,13.310529,19.934694
20170611T0000,29.89053,13.220529,23.274698
20170612T0000,27.22053,16.87053,22.256365
20170613T0000,25.46053,13.330529,19.335947
20170614T0000,27.55053,14.860529,22.234695
20170615T0000,28.750528,18.350529,23.460945
20170616T0000,23.97053,14.720529,19.829695
20170617T0000,22.770529,11.950529,18.008028
20170618T0000,25.830528,11.700529,19.795527
20170619T0000,30.64053,13.380529,23.206362
20170620T0000,31.440529,20.95053,26.430109
20170621T0000,32.01053,21.04053,26.851362
20170622T0000,32.950527,22.29053,27.68886
20170623T0000,29.95053,19.910528,24.875528
20170624T0000,26.920528,18.690529,22.459694
20170625T0000,25.160528,18.07053,21.731363
20170626T0000,29.100529,15.830529,23.150528
20170627T0000,27.530529,18.80053,23.616776
20170628T0000,22.45053,15.080529,19.699697
20170629T0000,20.72053,12.020529,16.10803
20170630T0000,22.610529,9.940529,16.567612
20170701T0000,18.670528,11.560529,15.543862
20170702T0000,20.37053,12.410529,15.791779
20170703T0000,24.04053,14.210529,18.987194
20170704T0000,26.90053,15.200529,21.578445
20170705T0000,30.13053,17.260529,24.281364
20170706T0000,32.060528,19.530529,26.128029
20170707T0000,31.490528,20.350529,26.373865
20170708T0000,31.910528,19.98053,26.126364
20170709T0000,30.610529,18.56053,23.849281
20170710T0000,24.38053,17.23053,21.09803
20170711T0000,21.940529,15.040529,18.645529
20170712T0000,25.940529,16.330528,20.46136
20170713T0000,23.850529,14.570529,18.890528
20170714T0000,21.54053,15.820529,18.704279
20170715T0000,21.860529,13.730529,17.635946
20170716T0000,25.510529,13.100529,20.237196
20170717T0000,28.30053,16.260529,22.752195
20170718T0000,29.610529,17.15053,24.187197
20170719T0000,32.650528,18.740528,26.177198
20170720T0000,25.88053,19.690529,22.90178
20170721T0000,27.770529,18.45053,22.785112
20170722T0000,28.37053,16.930529,22.609694
20170723T0000,24.280529,17.45053,20.644278
20170724T0000,19.670528,13.940529,17.31261
20170725T0000,16.920528,12.720529,14.867195
20170726T0000,22.930529,14.000529,18.06928
20170727T0000,23.430529,15.840529,20.054697
20170728T0000,24.750528,18.010529,21.271776
20170729T0000,28.780529,16.590528,23.32261
20170730T0000,30.110529,16.97053,24.525948
20170731T0000,32.37053,19.47053,25.430113
20170801T0000,34.540527,20.770529,26.770945
20170802T0000,31.680529,20.21053,25.452612
20170803T0000,32.60053,20.88053,27.350527
20170804T0000,28.63053,20.20053,23.735525
20170805T0000,28.90053,20.340528,23.958864
20170806T0000,22.190529,15.120529,19.20928
20170807T0000,27.40053,12.150529,20.428862
20170808T0000,28.32053,16.160528,19.415527
20170809T0000,23.80053,14.790529,18.925116
20170810T0000,17.420528,11.770529,14.317196
20170811T0000,16.72053,12.660529,14.651363
20170812T0000,22.600529,13.430529,18.233028
20170813T0000,23.940529,16.62053,19.986362
20170814T0000,27.850529,15.210529,21.97428
20170815T0000,31.62053,15.740529,24.677612
20170816T0000,26.97053,18.500528,23.197197
20170817T0000,28.250528,18.990528,23.97053
20170818T0000,30.270529,17.930529,22.870947
20170819T0000,22.39053,14.890529,18.638027
20170820T0000,21.89053,13.760529,17.608446
20170821T0000,23.030529,11.950529,18.147196
20170822T0000,26.110529,13.430529,20.643864
20170823T0000,30.860529,14.860529,23.335945
20170824T0000,29.680529,18.30053,24.120111
20170825T0000,32.14053,19.64053,25.763025
20170826T0000,31.57053,20.12053,26.130114
20170827T0000,31.63053,20.96053,26.172195
20170828T0000,30.240528,20.65053,25.899694
20170829T0000,31.15053,17.54053,24.471779
20170830T0000,32.96053,18.760529,25.47178
20170831T0000,19.98053,15.100529,17.53803
20170901T0000,17.64053,13.640529,15.401779
20170902T0000,17.420528,12.720529,14.647614
20170903T0000,19.850529,12.280529,15.718029
20170904T0000,22.420528,10.070529,17.280113
20170905T0000,26.100529,15.150529,20.963446
20170906T0000,21.98053,15.130529,19.136362
20170907T0000,20.39053,13.010529,16.677195
20170908T0000,22.190529,11.040529,17.01803
20170909T0000,20.30053,13.670529,16.935946
20170910T0000,19.65053,11.940529,15.138863
20170911T0000,17.88053,10.390529,14.487613
20170912T0000,16.660528,11.230529,13.746779
20170913T0000,23.07053,9.860529,17.978445
20170914T0000,19.31053,10.070529,14.171364
20170915T0000,17.410528,7.9705286,12.798444
20170916T0000,14.690529,8.510529,11.087612
20170917T0000,15.160529,7.6605287,11.624696
20170918T0000,15.190529,8.760529,11.962196
20170919T0000,13.390529,9.640529,11.700528
20170920T0000,17.31053,10.160529,13.191363
20170921T0000,20.29053,7.3705287,13.838028
20170922T0000,22.490528,10.540529,16.434696
20170923T0000,21.39053,13.010529,16.98053
20170924T0000,21.05053,10.950529,15.848447
20170925T0000,21.39053,9.760529,16.124279
20170926T0000,20.270529,12.730529,16.443445
20170927T0000,22.180529,14.220529,17.837614
20170928T0000,24.40053,13.610529,19.296778
20170929T0000,24.07053,15.890529,19.385113
20170930T0000,22.20053,10.670529,15.633447
20171001T0000,19.440529,9.320529,13.88761
20171002T0000,20.510529,12.130529,16.442614
20171003T0000,18.12053,9.430529,14.898029
20171004T0000,19.39053,8.520529,13.14928
20171005T0000,20.660528,9.350529,14.713031
20171006T0000,12.960529,7.5905285,10.411779
20171007T0000,16.250528,6.0105286,11.789695
20171008T0000,14.700529,8.460529,11.935529
20171009T0000,16.360529,9.190529,12.525528
20171010T0000,19.250528,7.790529,13.474694
20171011T0000,20.580528,10.200529,15.441779
20171012T0000,20.010529,11.360529,15.775529
20171013T0000,21.440529,10.520529,16.224695
20171014T0000,22.910528,11.710529,17.15053
20171015T0000,24.39053,12.350529,17.497194
20171016T0000,26.280529,12.780529,18.018862
20171017T0000,23.250528,14.220529,18.18011
20171018T0000,20.97053,11.910529,16.222197
20171019T0000,22.430529,10.220529,16.520529
20171020T0000,21.22053,12.060529,16.606361
20171021T0000,23.31053,12.590529,17.397196
20171022T0000,11.790529,7.9605284,10.012196
20171023T0000,12.890529,8.130529,10.298029
20171024T0000,17.39053,10.930529,13.959278
20171025T0000,21.15053,10.280529,15.700114
20171026T0000,22.350529,11.690529,16.225946
20171027T0000,14.980529,8.090529,13.127612
20171028T0000,12.980529,7.3105288,9.945111
20171029T0000,11.720529,6.3205285,9.953446
20171030T0000,10.810529,3.0405285,6.128862
20171031T0000,11.130529,1.4505286,6.116362
20171101T0000,16.780529,4.4105287,9.792613
20171102T0000,17.90053,9.320529,13.59803
20171103T0000,15.950529,10.240529,12.833861
20171104T0000,19.330528,9.900529,14.3142805
20171105T0000,13.070529,5.8705287,9.187613
20171106T0000,9.560529,2.2005286,5.5371957
20171107T0000,8.150529,1.3605287,4.811362
20171108T0000,8.950529,5.7305284,6.7455287
20171109T0000,8.740529,5.9205284,7.0430293
20171110T0000,9.520529,4.5105286,7.350945
20171111T0000,11.630529,6.0105286,9.034696
20171112T0000,13.060529,3.3105285,8.911362
20171113T0000,6.6505284,1.8805287,4.3830295
20171114T0000,7.8605285,0.8305287,3.076362
20171115T0000,10.040529,0.60052866,3.6809454
20171116T0000,6.4605284,0.48052865,3.4746952
20171117T0000,8.000528,1.8705287,5.1409454
20171118T0000,8.030529,2.0605285,4.9663615
20171119T0000,7.2105284,1.9205287,4.609279
20171120T0000,8.850529,-0.36947134,5.0759454
20171121T0000,14.630529,5.1005287,10.053029
20171122T0000,14.180529,5.2605286,9.365112
20171123T0000,17.12053,9.180529,12.563862
20171124T0000,18.04053,11.140529,13.3196945
20171125T0000,11.250529,3.3805285,7.1646943
20171126T0000,5.1205287,-0.10947134,2.7430284
20171127T0000,7.7005286,1.5805286,5.0642786
20171128T0000,7.6405287,4.1505284,5.384278
20171129T0000,5.2705283,0.86052865,3.1392782
20171130T0000,4.1305285,0.48052865,2.0342786
20171201T0000,2.9705286,-1.5094713,0.21844532
20171202T0000,4.2605286,-2.9094715,-0.48572135
20171203T0000,1.6905286,-4.0994716,-0.8553048
20171204T0000,4.9305286,0.8905287,3.0509453
20171205T0000,6.3105288,1.5105287,3.7184448
20171206T0000,4.8305287,-0.12947133,2.088445
20171207T0000,8.220529,1.0205287,4.4867783
20171208T0000,8.490529,0.91052866,4.0776124
20171209T0000,1.8805287,-1.8694713,-0.3053047
20171210T0000,8.110529,-0.28947133,4.486362
20171211T0000,11.770529,5.5905285,7.2367787
20171212T0000,6.4205284,0.7005287,2.671362
20171213T0000,6.5805287,-0.08947134,3.4084454
20171214T0000,8.030529,5.1605287,6.6938624
20171215T0000,6.5005283,2.4405286,4.557195
20171216T0000,4.4805284,1.2705287,3.0580285
20171217T0000,3.2705286,-0.18947133,0.94469523
20171218T0000,3.7205286,-0.27947134,2.0721953
20171219T0000,4.2505283,0.40052867,2.3817787
20171220T0000,5.2305284,1.5805286,3.485529
20171221T0000,7.2405286,2.7905285,4.8017783
20171222T0000,8.500529,5.3505287,6.4630284
20171223T0000,7.4505286,4.2305284,5.4867787
20171224T0000,6.3405285,2.9405286,4.155946
20171225T0000,8.870529,-0.09947134,4.1801124
20171226T0000,8.450529,4.1505284,6.8126106
20171227T0000,7.4305286,1.7605287,4.595945
20171228T0000,2.5505285,-0.9294713,0.57302856
20171229T0000,5.0505285,-0.069471344,2.3451118
20171230T0000,12.770529,3.7405286,8.759696
20171231T0000,14.310529,8.440529,10.647612
20180101T0000,9.790529,5.1805286,7.2821956
20180102T0000,7.8605285,3.7005286,5.509695
20180103T0000,12.450529,6.2405286,8.755528
20180104T0000,13.090529,6.5105286,10.205945
20180105T0000,14.540529,8.760529,11.158863
20180106T0000,12.370529,5.9905286,8.597611
20180107T0000,9.240529,4.2105284,6.3942795
20180108T0000,12.510529,3.0105286,6.4005294
20180109T0000,11.990529,3.6705287,7.8246956
20180110T0000,11.350529,4.0505285,7.3209457
20180111T0000,8.730529,4.2005286,6.293862
20180112T0000,7.2305284,3.4805286,4.5421953
20180113T0000,6.7705283,-0.04947134,2.4063618
20180114T0000,7.5705285,-0.34947133,2.430112
20180115T0000,10.420529,1.0105287,5.3717785
20180116T0000,9.200529,5.8505287,7.2080283
20180117T0000,5.5305285,2.2605286,3.463445
20180118T0000,9.540529,2.9805286,6.7226124
20180119T0000,7.4705286,2.6805286,4.6988626
20180120T0000,7.9305286,2.3005285,4.753445
20180121T0000,5.7405286,2.8805285,4.338445
20180122T0000,12.250529,4.6705284,9.033445
20180123T0000,10.060529,5.0705285,7.031362
20180124T0000,14.810529,6.2705283,9.572612
20180125T0000,13.760529,6.6505284,9.326778
20180126T0000,8.310529,5.8305287,7.020946
20180127T0000,9.720529,4.9605284,7.2438617
20180128T0000,10.490529,2.2505286,6.335529
20180129T0000,10.5505295,3.7105286,6.8501124
20180130T0000,10.920529,5.1005287,7.753029
20180131T0000,12.940529,3.9405286,8.379279
20180201T0000,6.7505283,1.0105287,4.7430286
20180202T0000,5.4905286,-0.40947133,1.8405284
20180203T0000,4.5005283,0.33052868,1.807612
20180204T0000,5.9805284,-0.08947134,2.1738622
20180205T0000,8.340529,0.17052865,3.4701118
20180206T0000,8.060529,0.24052864,3.4951117
20180207T0000,3.8005285,0.7605287,1.9913621
20180208T0000,5.4605284,-1.2794713,1.9309454
20180209T0000,5.8805285,0.53052866,2.7367785
20180210T0000,5.1005287,-0.47947133,2.1521952
20180211T0000,6.6605287,-0.16947135,3.2896957
20180212T0000,3.0105286,-0.26947135,1.6130284
20180213T0000,4.7705283,-1.6194713,1.1230288
20180214T0000,6.2805285,-1.8194714,1.6209456
20180215T0000,8.960529,0.42052865,4.786779
20180216T0000,9.420529,4.4105287,7.208861
20180217T0000,11.580529,0.68052864,4.2359447
20180218T0000,7.0905285,0.16052866,2.590945
20180219T0000,6.040529,-0.7494713,2.2838619
20180220T0000,5.4805284,-0.5494713,2.3421953
20180221T0000,5.4505286,-1.8094714,1.1655285
20180222T0000,2.9005284,-1.1694714,0.59011203
20180223T0000,3.0805285,-2.3694715,0.27636197
20180224T0000,4.1405287,-2.7494714,0.119695276
20180225T0000,-0.17947134,-5.8594713,-3.7353048
20180226T0000,-3.8394713,-7.5594716,-5.7890544
20180227T0000,-3.6394715,-8.649471,-5.9915547
20180228T0000,-0.6094713,-8.019471,-4.3023877
20180301T0000,2.0805285,-4.1894712,-0.79780465
20180302T0000,5.8905287,-2.1194715,1.043862
20180303T0000,10.710529,-0.89947134,5.1826124
20180304T0000,13.490529,1.3505287,8.391362
20180305T0000,14.0505295,5.4405284,9.677611
20180306T0000,10.490529,2.5105286,8.054695
20180307T0000,8.880529,1.8805287,5.758862
20180308T0000,13.890529,1.5205287,8.077612
20180309T0000,17.740528,6.3205285,11.405112
20180310T0000,16.920528,8.220529,11.388863
20180311T0000,11.920529,7.0305285,8.891363
20180312T0000,13.380529,7.2005286,10.219696
20180313T0000,10.640529,5.4705286,7.816363
20180314T0000,14.140529,4.7605286,8.789696
20180315T0000,10.890529,3.3705285,6.8396955
20180316T0000,12.040529,4.9305286,8.660946
20180317T0000,10.040529,2.3805285,5.3326116
20180318T0000,8.590529,1.6805286,5.2542787
20180319T0000,7.2305284,-1.7994714,2.8434455
20180320T0000,6.4205284,-2.5094714,2.5871954
20180321T0000,6.3705287,-3.7494714,1.2105285
20180322T0000,8.200529,-1.1194713,3.4955285
20180323T0000,10.760529,3.5305285,6.746362
20180324T0000,12.570529,-0.11947135,6.975111
20180325T0000,13.780529,4.9505286,9.129279
20180326T0000,12.520529,5.6105285,8.801779
20180327T0000,12.370529,3.0105286,8.242196
20180328T0000,14.500529,6.3805285,10.484279
20180329T0000,10.700529,3.9805286,6.9555287
20180330T0000,17.280529,3.5605285,8.792613
20180331T0000,10.890529,5.5905285,8.008862
20180401T0000,9.860529,1.8605287,6.489279
20180402T0000,20.31053,0.13052866,10.828862
20180403T0000,21.440529,9.400529,15.018031
20180404T0000,17.30053,5.8705287,11.459697
20180405T0000,12.240529,5.1005287,9.310112
20180406T0000,19.05053,2.5505285,10.672612
20180407T0000,22.830528,5.9005284,14.3855295
20180408T0000,23.39053,8.700529,15.753446
20180409T0000,20.30053,7.6405287,14.208865
20180410T0000,15.490529,5.4905286,10.997195
20180411T0000,19.090528,4.1005287,12.02428
20180412T0000,18.520529,8.100529,12.938029
20180413T0000,16.770529,8.650529,12.28803
20180414T0000,20.690529,7.3105288,14.343026
20180415T0000,20.600529,11.070529,15.57386
20180416T0000,18.98053,11.730529,14.840114
20180417T0000,22.13053,9.8005295,16.252197
20180418T0000,24.530529,8.280529,16.696363
20180419T0000,25.490528,10.760529,18.320948
20180420T0000,26.56053,14.760529,20.973862
20180421T0000,26.990528,16.850529,21.898445
20180422T0000,27.13053,15.330529,21.448029
20180423T0000,22.440529,14.870529,18.348444
20180424T0000,23.340528,13.180529,17.979279
20180425T0000,22.780529,11.900529,17.417196
20180426T0000,16.46053,10.590529,13.253863
20180427T0000,23.05053,8.440529,16.223864
20180428T0000,20.260529,10.370529,15.601361
20180429T0000,26.62053,11.620529,18.760946
20180430T0000,17.850529,8.810529,13.338445
20180501T0000,15.900529,5.290529,11.057613
20180502T0000,18.510529,8.0505295,13.127612
20180503T0000,18.940529,12.160529,15.278862
20180504T0000,23.04053,10.000529,16.907196
20180505T0000,23.780529,9.230529,17.200531
20180506T0000,26.48053,11.820529,18.281778
20180507T0000,24.97053,11.640529,18.178862
20180508T0000,24.64053,13.420529,19.22678
20180509T0000,23.520529,14.5505295,18.89303
20180510T0000,15.670529,11.620529,13.448445
20180511T0000,22.170528,10.010529,16.47428
20180512T0000,25.55053,13.220529,19.893862
20180513T0000,17.510529,10.410529,12.553445
20180514T0000,18.680529,10.0505295,14.282613
20180515T0000,16.100529,12.260529,14.288863
20180516T0000,16.160528,10.840529,13.327613
20180517T0000,17.360529,10.420529,13.74553
20180518T0000,21.65053,8.030529,15.458862
20180519T0000,19.770529,9.860529,15.226779
20180520T0000,20.000528,9.870529,15.137612
20180521T0000,22.95053,10.740529,18.032612
20180522T0000,24.110529,14.920529,18.827194
20180523T0000,20.55053,14.100529,17.241781
20180524T0000,23.740528,14.580529,19.068445
20180525T0000,26.190529,13.570529,20.85428
20180526T0000,28.580528,14.280529,22.156363
20180527T0000,29.260529,16.96053,23.793028
20180528T0000,25.48053,16.690529,21.195112
20180529T0000,24.910528,16.04053,21.244696
20180530T0000,28.000528,16.250528,21.56386
20180531T0000,24.20053,16.340528,19.113863
20180601T0000,22.690529,15.5505295,19.009693
20180602T0000,24.750528,14.720529,20.068863
20180603T0000,26.81053,14.950529,21.784279
20180604T0000,25.39053,17.520529,20.849695
20180605T0000,27.62053,16.63053,22.542196
20180606T0000,26.15053,18.64053,21.397612
20180607T0000,22.350529,17.04053,19.250948
20180608T0000,24.12053,16.57053,20.395533
20180609T0000,24.590528,18.32053,21.608025
20180610T0000,28.48053,17.010529,23.492613
20180611T0000,27.160528,18.610529,22.627197
20180612T0000,21.860529,15.3005295,18.81053
20180613T0000,20.22053,13.200529,15.7813635
20180614T0000,22.06053,11.010529,17.522612
20180615T0000,24.13053,14.150529,19.601778
20180616T0000,26.010529,14.530529,20.845943
20180617T0000,21.72053,16.31053,19.411776
20180618T0000,24.780529,13.620529,19.830946
20180619T0000,27.40053,15.390529,21.693031
20180620T0000,29.87053,17.110529,24.126778
20180621T0000,28.37053,13.490529,22.472612
20180622T0000,19.410528,8.430529,14.890114
20180623T0000,21.20053,9.820529,15.978447
20180624T0000,22.920528,12.490529,18.21428
20180625T0000,22.860529,12.570529,18.836363
20180626T0000,25.62053,13.500529,20.518446
20180627T0000,25.54053,13.360529,20.138865
20180628T0000,25.45053,11.290529,19.443447
20180629T0000,27.47053,15.650529,22.258028
20180630T0000,29.89053,16.54053,23.825111
20180701T0000,29.930529,16.280529,23.210114
20180702T0000,31.090528,15.520529,23.912613
20180703T0000,27.520529,18.81053,24.04053
20180704T0000,29.64053,17.930529,24.551779
20180705T0000,24.12053,16.81053,20.443861
20180706T0000,23.62053,15.910529,19.643442
20180707T0000,26.54053,13.370529,20.988863
20180708T0000,27.180529,16.160528,21.965948
20180709T0000,27.760529,14.790529,21.812614
20180710T0000,23.690529,16.56053,19.962194
20180711T0000,22.690529,13.0505295,18.233444
20180712T0000,25.860529,13.620529,20.148859
20180713T0000,28.080528,15.820529,22.775528
20180714T0000,28.71053,17.95053,23.921364
20180715T0000,28.96053,16.850529,22.813028
20180716T0000,27.740528,15.350529,22.705114
20180717T0000,25.82053,18.330528,22.518862
20180718T0000,29.15053,17.45053,23.419693
20180719T0000,29.31053,16.610529,24.027191
20180720T0000,28.260529,17.860529,23.08428
20180721T0000,23.06053,17.73053,20.233027
20180722T0000,25.64053,16.64053,20.996363
20180723T0000,26.330528,16.89053,21.88928
20180724T0000,30.610529,15.640529,24.012611
20180725T0000,30.780529,18.38053,25.505114
20180726T0000,32.60053,19.65053,25.923027
20180727T0000,31.280529,18.530529,25.538864
20180728T0000,27.20053,19.63053,22.947197
20180729T0000,30.530529,17.240528,24.716362
20180730T0000,32.62053,20.850529,27.40761
20180731T0000,33.970528,22.65053,28.034279
20180801T0000,32.86053,21.770529,25.680113
20180802T0000,31.95053,19.010529,25.613861
20180803T0000,33.64053,19.95053,26.959696
20180804T0000,33.14053,22.32053,27.760527
20180805T0000,32.650528,20.29053,26.614693
20180806T0000,32.44053,18.780529,26.156364
20180807T0000,33.66053,23.23053,27.84303
20180808T0000,29.79053,21.22053,25.851358
20180809T0000,32.37053,18.420528,24.181784
20180810T0000,23.57053,15.460529,19.968027
20180811T0000,25.360529,13.210529,20.523031
20180812T0000,29.55053,14.890529,22.63511
20180813T0000,23.54053,18.440529,21.518862
20180814T0000,23.13053,16.850529,19.67011
20180815T0000,27.06053,15.380529,21.69928
20180816T0000,29.440529,17.250528,23.588865
20180817T0000,27.72053,18.79053,22.482195
20180818T0000,27.410528,16.680529,22.278444
20180819T0000,29.30053,18.12053,23.77011
20180820T0000,29.590528,19.430529,24.403862
20180821T0000,29.89053,18.20053,24.498032
20180822T0000,31.170528,20.190529,25.9247
20180823T0000,31.04053,21.65053,25.502195
20180824T0000,24.000528,17.07053,20.40553
20180825T0000,17.580528,9.620529,14.649696
20180826T0000,20.340528,8.770529,14.733864
20180827T0000,25.190529,12.310529,19.166363
20180828T0000,27.90053,17.22053,22.444277
20180829T0000,29.40053,17.38053,22.67511
